x,y,z,class,start_time,end_time,start_datetime,end_datetime,sound_path,sampled,background_silence,birds,frogs,human_speech,insects,mammals,misc/uncertain,rain_(heavy),rain_(light),vehicles_(aircraft/cars),wind_(strong),wind_(light),propagated_class
12.186868,7.665504,7.7689476,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_27.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
11.283943,7.2795477,7.4125757,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_28.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
11.521208,6.645807,6.6830025,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_29.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
11.861493,7.0794654,7.354092,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_30.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
10.530418,6.858659,6.262753,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_31.wav,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,rain (light)
11.969084,7.519471,7.415134,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_32.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
11.96125,7.322962,7.6437907,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_33.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
12.014842,7.3663483,7.6650534,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_34.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
12.188029,9.118476,8.510453,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_35.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
11.4374895,7.5450273,7.1214647,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_36.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
11.280325,6.5968184,6.612606,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_37.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
10.840247,6.7955437,7.098706,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_38.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
10.833386,6.7005305,6.2685304,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_39.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
10.520245,6.638366,6.3822894,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_40.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
10.679141,5.8096743,6.1436467,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_41.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
10.742942,6.0384464,6.672999,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_42.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
10.819224,6.7651277,7.0851808,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_43.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
10.785087,6.0877166,6.531259,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_44.wav,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,rain (light)
10.63428,6.3115916,6.55165,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_45.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
11.071045,6.654483,6.76981,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_46.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
12.012311,7.1838136,7.322226,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_47.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
11.225141,6.4782796,6.500818,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_48.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
11.511016,6.682049,6.6448054,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_49.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
11.190167,6.0570335,6.8728323,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_50.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
11.147994,6.1009717,6.271592,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_51.wav,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,rain (light)
11.140936,5.9360523,6.3118877,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_52.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
11.20293,5.967627,6.372611,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_53.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
10.67794,5.8335953,6.1570907,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_54.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
11.174132,6.28053,6.648365,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_55.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
11.461676,7.366514,7.3429136,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_56.wav,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,rain (light)
11.964785,6.9342937,7.184651,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_57.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
11.272887,5.9810495,6.3576727,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_58.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
11.290176,6.113336,6.8071575,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_59.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
11.107635,6.3302736,6.303514,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_60.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
11.847268,7.0628114,7.311172,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_61.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
10.739,6.7544775,6.804645,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_62.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
11.120203,7.165979,7.4398093,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_63.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
10.82135,6.563949,7.0088806,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_64.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
11.977007,6.9593244,7.2085733,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_65.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
10.986416,5.666656,6.3437033,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_66.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
10.679869,5.808112,6.1693063,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_67.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
10.75262,5.708755,6.097492,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_68.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
10.475867,5.4803324,5.7595143,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_69.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
10.753996,6.3486385,6.7828326,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_70.wav,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,rain (light)
10.669983,5.8323946,6.225876,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_71.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
10.832929,5.649437,6.283446,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_72.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
10.858964,5.619394,6.32414,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_73.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
10.7705965,6.4820137,6.8899207,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_74.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
10.752716,6.392224,6.8336253,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_75.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
11.992728,6.9652247,7.2165236,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_76.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
12.563647,8.908473,8.802443,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_77.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
11.949194,7.5034,7.414435,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_78.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
10.776008,6.3585973,6.798461,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_79.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
10.968854,5.7383995,6.2785854,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_80.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
11.341772,6.162781,6.808482,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_81.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
10.791487,6.3094587,6.752649,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_82.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
10.861139,5.6266565,6.32843,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_83.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
11.177311,5.9869437,6.364019,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_84.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
10.867037,5.6288433,6.3340673,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_85.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
10.598005,6.0283422,5.9941797,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_86.wav,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,rain (light)
11.607494,6.2208724,6.593189,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_87.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
11.120165,6.1435504,6.269127,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_88.wav,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,rain (light)
11.979145,6.9531937,7.2045584,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_89.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
10.55187,6.0539417,5.9817514,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_90.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
10.5796585,5.938469,6.0525694,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_91.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
11.037809,7.130443,7.383838,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_92.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
11.176794,9.61994,7.9102774,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_93.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
11.1544895,9.698766,7.910996,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_94.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
10.827183,6.810301,7.2980413,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_95.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
10.85771,6.676731,7.2153068,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_96.wav,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,rain (light)
10.793732,6.5129924,6.9567437,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_97.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
10.783263,6.5069394,6.945378,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_98.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
11.934906,6.8732953,7.1241198,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_99.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
11.159664,5.915109,6.388871,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_100.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
11.225594,6.0233054,6.4020615,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_101.wav,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,rain (light)
10.825547,5.6191497,6.1373477,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_102.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
10.781512,5.5949545,6.0362625,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_103.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
10.914414,5.6158175,6.3755984,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_104.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
10.75099,5.5307646,5.987711,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_105.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
10.737581,5.542846,5.9788322,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_106.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
10.464011,5.470362,5.741178,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_107.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
10.458658,5.466917,5.7353616,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_108.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
7.9086375,5.8629484,3.3095722,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_109.wav,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,rain (light)
10.476741,5.475043,5.7559133,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_110.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
10.475744,5.469084,5.7535543,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_111.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
10.988915,6.2571545,7.0093985,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_112.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
11.963451,6.961922,7.208635,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_113.wav,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,rain (light)
11.937892,6.995463,7.258571,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_114.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
11.083907,6.1601043,6.251645,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_115.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
11.079349,6.1068406,6.2224665,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_116.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,rain (light)
