x,y,z,class,start_time,end_time,start_datetime,end_datetime,sound_path,sampled,background_silence,birds,frogs,human_speech,insects,mammals,misc/uncertain,rain_(heavy),rain_(light),vehicles_(aircraft/cars),wind_(strong),wind_(light),propagated_class
11.884684,14.1813135,9.686796,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_16.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.851177,14.1614485,9.660058,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_17.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.740647,14.482123,9.456477,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_18.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.36975,14.331827,9.11171,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_19.wav,TRUE,0,0,0,0,1,0,1,0,0,0,0,0,insects
12.128716,14.832988,9.536905,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_20.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.892204,14.177307,9.697059,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_21.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
12.090519,14.720333,9.581277,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_22.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
12.038248,14.523278,9.650809,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_23.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.824634,14.278486,9.586522,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_24.wav,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,insects
11.74418,14.475852,9.458279,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_25.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.505322,15.238425,8.583968,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_26.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.53609,15.236737,8.593439,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_27.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.92004,14.2408905,9.707216,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_28.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.401613,14.265337,9.177409,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_29.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.87331,14.332054,9.616611,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_30.wav,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,insects
12.170269,14.819692,9.580405,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_31.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.647572,14.825496,9.315629,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_32.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.45453,15.086072,8.819454,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_33.wav,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,insects
12.122225,14.632733,9.680344,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_34.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.812109,14.105207,9.65028,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_35.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.766783,14.1958065,9.571749,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_36.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.810669,14.165405,9.613005,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_37.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.930512,14.2131,9.717406,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_38.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.813664,14.959707,9.010032,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_39.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
12.128321,14.789576,9.541021,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_40.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.709052,14.324082,9.440114,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_41.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.8117695,14.343059,9.553862,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_42.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.500122,14.104525,9.35996,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_43.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.899119,14.350687,9.648266,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_44.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.827887,14.044081,9.694415,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_45.wav,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,insects
11.864623,13.937229,9.7694435,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_46.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
12.145707,14.772868,9.606994,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_47.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
12.066965,14.483242,9.710588,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_48.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.929502,14.663544,9.599182,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_49.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.963666,14.294918,9.74095,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_50.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.865549,13.905244,9.778801,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_51.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.981647,14.258307,9.771266,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_52.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
12.076926,14.60677,9.656107,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_53.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.876631,13.958084,9.769034,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_54.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
12.144649,14.758538,9.633565,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_55.wav,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,insects
11.9479265,14.281966,9.735082,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_56.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.98907,14.335923,9.748743,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_57.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.870596,13.986425,9.751152,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_58.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.84991,13.91905,9.783096,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_59.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.839751,13.931115,9.752513,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_60.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.546791,14.093283,9.409605,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_61.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.518789,14.260482,9.260058,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_62.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.925136,14.043957,9.750366,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_63.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
12.019639,14.63262,9.66389,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_64.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.829247,14.106179,9.676734,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_65.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.973174,14.311716,9.746195,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_66.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
12.053814,14.404469,9.744029,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_67.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
12.114748,14.6627865,9.6129,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_68.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.898332,14.301591,9.651165,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_69.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.668722,13.926114,9.587822,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_70.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.828523,13.90505,9.776961,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_71.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.888305,13.970628,9.767734,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_72.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.954184,14.26507,9.728012,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_73.wav,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,insects
12.077431,14.435876,9.755074,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_74.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.942585,14.217858,9.728453,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_75.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.75233,13.97326,9.657847,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_76.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.947595,14.293548,9.717846,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_77.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.918015,14.315195,9.688336,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_78.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
12.033963,14.392096,9.758566,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_79.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
12.090996,14.548378,9.702747,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_80.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.764063,14.8218975,9.302883,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_81.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.484991,14.508704,9.08617,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_82.wav,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,insects
11.944583,14.3701515,9.692531,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_83.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
12.019461,14.418509,9.743609,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_84.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
12.009804,14.361922,9.7471285,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_85.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.3629055,14.348184,9.089007,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_86.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.549227,14.517151,9.12361,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_87.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.531113,14.313002,9.246755,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_88.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.701418,14.581779,9.366642,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_89.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.67723,14.80974,9.210233,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_90.wav,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,insects
12.047388,14.381488,9.771356,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_91.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.9775305,14.615317,9.639262,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_92.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.804882,14.849787,9.08898,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_93.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.910319,14.950963,9.050478,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_94.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.397117,14.755364,8.817696,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_95.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.561534,14.737104,8.845761,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_98.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
12.132548,14.81061,9.495761,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_99.wav,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,insects
12.127032,14.84405,9.538605,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_100.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
12.079222,14.54795,9.713161,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_101.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
12.122319,14.749523,9.583095,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_102.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
12.056256,14.922136,9.42806,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_103.wav,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,insects
11.578848,14.754006,8.84635,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_104.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.703338,15.173072,8.71748,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_105.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.974163,14.94773,9.132884,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_106.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
12.148752,14.800197,9.52483,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_107.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
12.118189,14.71647,9.5882015,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_108.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.577347,14.568424,9.16347,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_109.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.367439,15.07726,8.730563,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_110.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.208055,15.320124,8.520828,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_111.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
12.073741,14.862708,9.510236,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_112.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
12.162031,14.761004,9.526724,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_113.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
12.019002,14.961387,9.395479,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_114.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.8958235,14.942253,9.047966,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_115.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.56097,15.236075,8.590373,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_116.wav,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,insects
11.745633,14.791844,9.1032,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_117.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
12.025312,14.388778,9.759742,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_118.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
12.068352,14.689721,9.574881,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_119.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
11.9394865,14.797514,9.4828825,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_120.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
12.1423645,14.837305,9.549389,0,0,0,00:00.0,00:00.0,uploads\f2e6d795-3777-11f0-84b6-581122bb7f2c\20210509T000000+1000_REC_121.wav,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,insects
